MODELO;DESCRIPCION;;;CLASE;DESCRIPCIÓN
KLQ6142 AC 10.8 2P 6X2 TA DIESEL;Vehículo otro vehículo, motor 6142L, 2 puertas, tracción 6X2, combustible diésel.;;;;
RAYO 200;Vehículo otro vehículo, motor 200L.;;;;
TACOMA SR AC 3.5 CD 4X4 TA;Vehículo otro vehículo, motor 3.5L, tracción 4X4.;;;;
TIGGO 2 PRO LUXURY AC 1.5 5P 4X2 TM;Vehículo otro vehículo, motor 2L, 5 puertas, tracción 4X2.;;;;
GLC 200 COUPE II AC 2.0 5P 4X4 TA;Vehículo otro vehículo, motor 200L, 5 puertas, tracción 4X4.;;;;
3008N ACT 16E BA6 AC 1.6 5P 4X2 TA;Vehículo otro vehículo, motor 3008L, 5 puertas, tracción 4X2.;;;;
EQB 350 II AC 5P 4X4 TA EV;Vehículo otro vehículo, motor 350L, 5 puertas, tracción 4X4.;;;;
GRAND I10 HB GLS AC 1.2 5P 4X2 TM;Vehículo otro vehículo, motor 10L, 5 puertas, tracción 4X2.;;;;
GRAND I10 GLS AC 1.2 4P 4X2 TM;Vehículo otro vehículo, motor 10L, 4 puertas, tracción 4X2.;;;;
FVZ 2630 EIII CORTO AC 7.8 2P 6X4 TM DIESEL CN;Vehículo otro vehículo, motor 2630L, 2 puertas, tracción 6X4, combustible diésel.;;;;
E 53 AMG AC 3.0 4P 4X4 TA HYBRID;Vehículo otro vehículo, motor 53L, 4 puertas, tracción 4X4, sistema híbrido.;;;;
EQB 350 I AC 5P 4X4 TA EV;Vehículo otro vehículo, motor 350L, 5 puertas, tracción 4X4.;;;;
EQA 350 I AC 5P 4X4 TA EV;Vehículo otro vehículo, motor 350L, 5 puertas, tracción 4X4.;;;;
AN64TX AC 12.8 2P 6X4 TM DIESEL;Vehículo otro vehículo, motor 64L, 2 puertas, tracción 6X4, combustible diésel.;;;;
EQ4250GD5D-T54Z5-C0-311AY AC 13.0 2P 6X4 TM DIESEL;Vehículo otro vehículo, motor 4250L, 2 puertas, tracción 6X4, combustible diésel.;;;;
EQ1071S8CDC AC 3.8 2P 4X2 TM DIESEL CN;Vehículo otro vehículo, motor 1071L, 2 puertas, tracción 4X2, combustible diésel.;;;;
E-JS1 AC 5P 4X2 TA EV;Vehículo otro vehículo, motor 1L, 5 puertas, tracción 4X2.;;;;
C-ELYSEE SHINE AC 1.6 4P 4X2 TM DIESEL;Vehículo otro vehículo, motor 1.6L, 4 puertas, tracción 4X2, combustible diésel.;;;;
JH6 6X4 WP12 AC 11.6 2P 6X4 TM DIESEL;Vehículo otro vehículo, motor 6L, 2 puertas, tracción 6X4, combustible diésel.;;;;
F-300;Vehículo otro vehículo, motor 300L.;;;;
HFC1050KN 3.9 2P 4X2 TM DIESEL CN;Vehículo camión o microbús, motor 1050L, 2 puertas, tracción 4X2, combustible diésel.;;;;
NEW ACCENT GL AC 1.6 4P 4X2 TM;Vehículo otro vehículo, motor 1.6L, 4 puertas, tracción 4X2.;;;;
NEW ACCENT L 1.6 4P 4X2 TM;Vehículo otro vehículo, motor 1.6L, 4 puertas, tracción 4X2.;;;;
NEW ACCENT GLS AC 1.6 4P 4X2 TM;Vehículo otro vehículo, motor 1.6L, 4 puertas, tracción 4X2.;;;;
RE COMPACT PETROL 4S;Vehículo otro vehículo, motor 4L.;;;;
AUMARK S BJ1128 R22.5 AC 3.8 2P 4X2 TM DIESEL CN;Vehículo otro vehículo, motor 1128L, 2 puertas, tracción 4X2, combustible diésel.;;;;
AUMARK E BJ1069 AC 2.8 2P 4X2 TM DIESEL CN;Vehículo otro vehículo, motor 1069L, 2 puertas, tracción 4X2, combustible diésel.;;;;
AUMARK E BJ1044 AC 2.8 2P 4X2 TM DIESEL CN;Vehículo otro vehículo, motor 1044L, 2 puertas, tracción 4X2, combustible diésel.;;;;
HFC1037D3KT INTER T8 AC 2.0 CD 4X2 TM DIESEL;Vehículo camión o microbús, motor 1037L, tracción 4X2, combustible diésel.;;;;
SL 150-3F;Vehículo otro vehículo, motor 150L.;;;;
TERAMONT SEL PREMIUM AC 3.6 5P 4X4 TA;Vehículo otro vehículo, motor 3.6L, 5 puertas, tracción 4X4.;;;;
RAM 1500 REBEL CREW CAB AC 5.7 CD 4X4 TA;Vehículo otro vehículo, motor 1500L, tracción 4X4.;;;;
RAM 700 BIGHORN AC 1.4 CD 4X2 TM;Vehículo otro vehículo, motor 700L, tracción 4X2.;;;;
HFC1050KN AC 3.9 2P 4X2 TM DIESEL CN;Vehículo camión o microbús, motor 1050L, 2 puertas, tracción 4X2, combustible diésel.;;;;
HAVAL H2 JOLION SUPREME AC 1.5 5P 4X2 TA HYBRID;Vehículo otro vehículo, motor 2L, 5 puertas, tracción 4X2, sistema híbrido.;;;;
CWE330 LWB AC 7.7 2P 6X4 TM DIESEL CN;Vehículo otro vehículo, motor 330L, 2 puertas, tracción 6X4, combustible diésel.;;;;
CWE330 SWB AC 7.7 2P 6X4 TM DIESEL CN;Vehículo otro vehículo, motor 330L, 2 puertas, tracción 6X4, combustible diésel.;;;;
PKE280 LWB AC 7.7 2P 4X2 TM DIESEL CN;Vehículo otro vehículo, motor 280L, 2 puertas, tracción 4X2, combustible diésel.;;;;
GR64BX AC 12.8 2P 6X4 TM DIESEL CN;Vehículo otro vehículo, motor 64L, 2 puertas, tracción 6X4, combustible diésel.;;;;
SX5 AC 1.6 5P 4X2 TM;Vehículo otro vehículo, motor 5L, 5 puertas, tracción 4X2.;;;;
FA 814 AC 3.9 2P 4X2 TM DIESEL CN;Vehículo otro vehículo, motor 814L, 2 puertas, tracción 4X2, combustible diésel.;;;;
CM150-9;Vehículo otro vehículo, motor 150L.;;;;
SK150-6;Vehículo otro vehículo, motor 150L.;;;;
MKE 210 LWB AC 5.1 2P 4X2 TM DIESEL CN;Vehículo otro vehículo, motor 210L, 2 puertas, tracción 4X2, combustible diésel.;;;;
CORSA EDITION FULL AC 1.2 5P 4X2 TM;Vehículo otro vehículo, motor 1.2L, 5 puertas, tracción 4X2.;;;;
CORSA EDITION AC 1.2 5P 4X2 TM;Vehículo otro vehículo, motor 1.2L, 5 puertas, tracción 4X2.;;;;
JOY AC 1.4 5P 4X2 TM;Vehículo otro vehículo, motor 1.4L, 5 puertas, tracción 4X2.;;;;
HFC4260K3R1 AC 12.5 2P 6X4 TA DIESEL;Vehículo camión o microbús, motor 4260L, 2 puertas, tracción 6X4, combustible diésel.;;;;
JOY BLACK AC 1.4 4P 4X2 TM;Vehículo otro vehículo, motor 1.4L, 4 puertas, tracción 4X2.;;;;
HFC1063KN AC 3.9 2P 4X2 TM DIESEL CN;Vehículo camión o microbús, motor 1063L, 2 puertas, tracción 4X2, combustible diésel.;;;;
HFC1035KD AC 2.8 2P 4X2 TM DIESEL;Vehículo camión o microbús, motor 1035L, 2 puertas, tracción 4X2, combustible diésel.;;;;
MX250 RACING;Vehículo otro vehículo, motor 250L.;;;;
MX250S;Vehículo otro vehículo, motor 250L.;;;;
LAND CRUISER 300 T AC 3.5 5P 4X4 TA;Vehículo otro vehículo, motor 300L, 5 puertas, tracción 4X4.;;;;
X3000 SX42554V324C AC 10.8 2P 6X4 TM DIESEL;Vehículo otro vehículo, motor 3000L, 2 puertas, tracción 6X4, combustible diésel.;;;;
HFC4260K3R1 AC 12.5 2P 6X4 TM DIESEL;Vehículo camión o microbús, motor 4260L, 2 puertas, tracción 6X4, combustible diésel.;;;;
WRANGLER UNLIMITED SAHARA AC 2.0 5P 4X4 TA;Vehículo otro vehículo, motor 2.0L, 5 puertas, tracción 4X4.;;;;
RR 2T 250 RACING;Vehículo otro vehículo, motor 2L.;;;;
VIGUS WORK AC 2.5 CD 4X4 TM DIESEL;Vehículo otro vehículo, motor 2.5L, tracción 4X4, combustible diésel.;;;;
LAND CRUISER PRADO VX AC 4.0 5P 4X4 TA;Vehículo otro vehículo, motor 4.0L, 5 puertas, tracción 4X4.;;;;
NEW CX-9 HIGH PLUS AC 2.5 5P 4X4 TA;Vehículo otro vehículo, motor 9L, 5 puertas, tracción 4X4.;;;;
RX 350H AWD AC 2.5 5P 4X4 TA HYBRID;Vehículo otro vehículo, motor 350L, 5 puertas, tracción 4X4, sistema híbrido.;;;;
2008 FIN T 12E BAUT6 AC 1.2 5P 4X2 TA;Vehículo otro vehículo, motor 2008L, 5 puertas, tracción 4X2.;;;;
TRVL BSN LG 20HBA8 AC 2.0 5P 4X2 TA DIESEL;Vehículo otro vehículo, motor 20L, 5 puertas, tracción 4X2, combustible diésel.;;;;
LAND CRUISER PRADO TX AC 4.0 5P 4X4 TA;Vehículo otro vehículo, motor 4.0L, 5 puertas, tracción 4X4.;;;;
T60 ELITE AC 2.8 CD 4X2 TM DIESEL;Vehículo otro vehículo, motor 60L, tracción 4X2, combustible diésel.;;;;
2008 FIN P 12E BA6 AC 1.2 5P 4X2 TA;Vehículo otro vehículo, motor 2008L, 5 puertas, tracción 4X2.;;;;
2008 FIN L 12E AUTO6 AC 1.2 5P 4X2 TA;Vehículo otro vehículo, motor 2008L, 5 puertas, tracción 4X2.;;;;
GSXS150;Vehículo otro vehículo, motor 150L.;;;;
SWIFT ISG GLS AC 1.2 5P 4X2 TM HYBRID;Vehículo otro vehículo, motor 1.2L, 5 puertas, tracción 4X2, sistema híbrido.;;;;
AUMAN EST BJ4189 HIGH ROOF AC 10.5 2P 4X2 TM DIESEL;Vehículo otro vehículo, motor 4189L, 2 puertas, tracción 4X2, combustible diésel.;;;;
HFC1037D3KST LUXURY T8 AC 2.0 CD 4X4 TM DIESEL;Vehículo camión o microbús, motor 1037L, tracción 4X4, combustible diésel.;;;;
HFC1037D3KST LUXURY T8 PRO AC 2.0 CD 4X4 TM DIESEL;Vehículo camión o microbús, motor 1037L, tracción 4X4, combustible diésel.;;;;
X3000 SX42555V324C AC 10.8 2P 6X4 TM DIESEL;Vehículo otro vehículo, motor 3000L, 2 puertas, tracción 6X4, combustible diésel.;;;;
AUMAN BJ4259 EST RET AC 11.8 2P 6X4 TA DIESEL;Vehículo otro vehículo, motor 4259L, 2 puertas, tracción 6X4, combustible diésel.;;;;
CF 460 FTT AC 12.9 2P 6X4 TA DIESEL;Vehículo otro vehículo, motor 460L, 2 puertas, tracción 6X4, combustible diésel.;;;;
DFAC250 QN91-301 AC 2.8 2P 4X2 TM DIESEL CN;Vehículo otro vehículo, motor 250L, 2 puertas, tracción 4X2, combustible diésel.;;;;
DFL1250AW2-K03U-923-012 AC 8.9 2P 6X4 TM DIESEL CN;Vehículo motocicleta, motor 1250L, 2 puertas, tracción 6X4, combustible diésel.;;;;
CS35 PLUS AC 1.4 5P 4X2 TA;Vehículo otro vehículo, motor 35L, 5 puertas, tracción 4X2.;;;;
DFH1250A9-K02U-923-012J AC 8.9 2P 6X4 TM DIESEL CN;Vehículo motocicleta, motor 1250L, 2 puertas, tracción 6X4, combustible diésel.;;;;
COOPER S CABRIO AC 2.0 2P 4X2 TA;Vehículo otro vehículo, motor 2.0L, 2 puertas, tracción 4X2.;;;;
RS E-TRON GT F83RH7 AC 4P 4X4 TA EV;Vehículo otro vehículo, motor 83L, 4 puertas, tracción 4X4.;;;;
740I LIMOUSINE AC 3.0 4P 4X2 TA HYBRID;Vehículo otro vehículo, motor 740L, 4 puertas, tracción 4X2, sistema híbrido.;;;;
KMC1100P4 AC 3.8 2P 4X2 TM DIESEL CN;Vehículo otro vehículo, motor 1100L, 1100 puertas, tracción 4X2, combustible diésel.;;;;
DFAC350 EM9C-301 AC 2.8 2P 4X2 TM DIESEL CN;Vehículo otro vehículo, motor 350L, 2 puertas, tracción 4X2, combustible diésel.;;;;
SWM G03 7P AC 1.5 5P 4X2 TM;Vehículo otro vehículo, motor 03L, 7 puertas, tracción 4X2.;;;;
TVS NTORQ 125;Vehículo motocicleta, motor 125L.;;;;
RALLY 250;Vehículo otro vehículo, motor 250L.;;;;
180S;Vehículo otro vehículo, motor 180L.;;;;
OUTLANDER AC 2.4 5P 4X4 TA;Vehículo otro vehículo, motor 2.4L, 5 puertas, tracción 4X4.;;;;
ATTAX 150;Vehículo otro vehículo, motor 150L.;;;;
TRAIL 250;Vehículo otro vehículo, motor 250L.;;;;
GRANDLAND GS AC 1.6 5P 4X2 TA;Vehículo otro vehículo, motor 1.6L, 5 puertas, tracción 4X2.;;;;
GRANDLAND BUSINESS ELEGANCE AC 1.6 5P 4X2 TA;Vehículo otro vehículo, motor 1.6L, 5 puertas, tracción 4X2.;;;;
OUTLAW 110;Vehículo otro vehículo, motor 110L.;;;;
GRAND I10 HB AC 1.2 5P 4X2 TM;Vehículo otro vehículo, motor 10L, 5 puertas, tracción 4X2.;;;;
TERRITORY TITANIUM AC 1.5 5P 4X2 TA;Vehículo otro vehículo, motor 1.5L, 5 puertas, tracción 4X2.;;;;
NEW RICH 6 AC CD 4X2 TA EV;Vehículo otro vehículo, motor 6L, tracción 4X2.;;;;
FBK250 FX;Vehículo otro vehículo, motor 250L.;;;;
200DL-2;Vehículo otro vehículo, motor 200L.;;;;
TTK 250;Vehículo motocicleta, motor 250L.;;;;
MAZDA 3 HIGH SDN AC 2.0 4P 4X2 TA HYBRID;Vehículo otro vehículo, motor 3L, 4 puertas, tracción 4X2, sistema híbrido.;;;;
GLADIATOR AC 3.6 CD 4X4 TA;Vehículo otro vehículo, motor 3.6L, tracción 4X4.;;;;
300DR;Vehículo otro vehículo, motor 300L.;;;;
CICLON 250;Vehículo otro vehículo, motor 250L.;;;;
TK-M5;Vehículo motocicleta, motor 5L.;;;;
SCORPION 250;Vehículo otro vehículo, motor 250L.;;;;
CZM150H;Vehículo otro vehículo, motor 150L.;;;;
250DL-12;Vehículo otro vehículo, motor 250L.;;;;
SUARTPILEN 200;Vehículo otro vehículo, motor 200L.;;;;
WRANGLER AC 3.6 5P 4X4 TA;Vehículo otro vehículo, motor 3.6L, 5 puertas, tracción 4X4.;;;;
S-WAY AC 12.9 2P 4X2 TA DIESEL;Vehículo otro vehículo, motor 12.9L, 2 puertas, tracción 4X2, combustible diésel.;;;;
CX-50 AC 2.5 5P 4X4 TA;Vehículo otro vehículo, motor 50L, 5 puertas, tracción 4X4.;;;;
MR 250;Vehículo otro vehículo, motor 250L.;;;;
208 H 12E BVA6 AC 1.2 5P 4X2 TA;Vehículo otro vehículo, motor 208L, 5 puertas, tracción 4X2.;;;;
3008N GT 16E BA6 AC 1.6 5P 4X2 TA;Vehículo otro vehículo, motor 3008L, 5 puertas, tracción 4X2.;;;;
KONA GLS AC 1.6 5P 4X2 TA HYBRID;Vehículo otro vehículo, motor 1.6L, 5 puertas, tracción 4X2, sistema híbrido.;;;;
FATTY 150;Vehículo otro vehículo, motor 150L.;;;;
BYD T3 GL AC 2.0 4X2 TA EV;Vehículo otro vehículo, motor 3L, tracción 4X2.;;;;
EXPERT N2L3 20H AC 2.0 5P 4X2 TM DIESEL;Vehículo otro vehículo, motor 2L, 5 puertas, tracción 4X2, combustible diésel.;;;;
5008N ALLURE 16E BA6 AC 1.6 5P 4X2 TA;Vehículo otro vehículo, motor 5008L, 5 puertas, tracción 4X2.;;;;
HOWO ZZ1057D3414C145 AC 2.7 2P 4X2 TM DIESEL CN;Vehículo otro vehículo, motor 1057L, 2 puertas, tracción 4X2, combustible diésel.;;;;
OM200GY-B;Vehículo otro vehículo, motor 200L.;;;;
FRONTIER XE AC 2.5 CD 4X4 TM DIESEL;Vehículo otro vehículo, motor 2.5L, tracción 4X4, combustible diésel.;;;;
WINGLE STEED AC 2.0 CS 4X2 TM DIESEL;Vehículo otro vehículo, motor 2.0L, tracción 4X2, combustible diésel.;;;;
VIGUS 7 AC 2.4 CD 4X4 TM DIESEL;Vehículo otro vehículo, motor 7L, tracción 4X4, combustible diésel.;;;;
MOTO T4;Vehículo otro vehículo, motor 4L.;;;;
X3000SX42554V324C AC 10.8 2P 6X4 TM DIESEL;Vehículo otro vehículo, motor 3000L, 2 puertas, tracción 6X4, combustible diésel.;;;;
VAN ESSENTIA AC 2.0 5P 4X2 TM DIESEL;Vehículo otro vehículo, motor 2.0L, 5 puertas, tracción 4X2, combustible diésel.;;;;
ONIX LTZ TURBO AC 1.0 4P 4X2 TM;Vehículo otro vehículo, motor 1.0L, 4 puertas, tracción 4X2.;;;;
301 ALL 16E BA6 AC 1.6 4P 4X2 TA;Vehículo otro vehículo, motor 301L, 4 puertas, tracción 4X2.;;;;
301 ALL 16H B5 AC 1.6 4P 4X2 TM DIESEL;Vehículo otro vehículo, motor 301L, 4 puertas, tracción 4X2, combustible diésel.;;;;
1290 SUPER ADVENTURE S;Vehículo otro vehículo, motor 1290L.;;;;
1290 SUPER ADVENTURE R;Vehículo otro vehículo, motor 1290L.;;;;
890 ADVENTURE R;Vehículo otro vehículo, motor 890L.;;;;
1290 SUPER DUKE GT;Vehículo otro vehículo, motor 1290L.;;;;
HW4250A48C2M3 AC 11.8 2P 6X4 TM DIESEL;Vehículo otro vehículo, motor 4250L, 2 puertas, tracción 6X4, combustible diésel.;;;;
220I GRAN COUPE AC 2.0 4P 4X2 TA;Vehículo otro vehículo, motor 220L, 4 puertas, tracción 4X2.;;;;
ZS150-S-GN150;Vehículo otro vehículo, motor 150L.;;;;
CA3256P2K2T1EA81 AC 11.6 2P 6X4 TM DIESEL;Vehículo otro vehículo, motor 3256L, 3256 puertas, tracción 6X4, combustible diésel.;;;;
TERRALORD AC 2.5 CD 4X4 TA DIESEL;Vehículo otro vehículo, motor 2.5L, tracción 4X4, combustible diésel.;;;;
SELTOS LX AC 1.6 5P 4X2 TM;Vehículo otro vehículo, motor 1.6L, 5 puertas, tracción 4X2.;;;;
SAIL LS AC 1.5 4P 4X2 TM;Vehículo otro vehículo, motor 1.5L, 4 puertas, tracción 4X2.;;;;
300 SX;Vehículo otro vehículo, motor 300L.;;;;
250 EXC SIX DAYS;Vehículo otro vehículo, motor 250L.;;;;
MC 250F BT;Vehículo otro vehículo, motor 250L.;;;;
250 EXC;Vehículo otro vehículo, motor 250L.;;;;
EX 300;Vehículo otro vehículo, motor 300L.;;;;
TE 150;Vehículo otro vehículo, motor 150L.;;;;
390 DUKE;Vehículo otro vehículo, motor 390L.;;;;
VIGUS 7 AC 2.4 CD 4X2 TM DIESEL;Vehículo otro vehículo, motor 7L, tracción 4X2, combustible diésel.;;;;
T5 EVO AC 1.5 5P 4X2 TA;Vehículo otro vehículo, motor 5L, 5 puertas, tracción 4X2.;;;;
M4 AC 1.5 5P 4X2 TA;Vehículo otro vehículo, motor 4L, 5 puertas, tracción 4X2.;;;;
TOKYO 150;Vehículo otro vehículo, motor 150L.;;;;
CF FT AC 13.0 2P 4X2 TA DIESEL;Vehículo otro vehículo, motor 13.0L, 2 puertas, tracción 4X2, combustible diésel.;;;;
CF FA AC 13.0 2P 4X2 TA DIESEL CN;Vehículo otro vehículo, motor 13.0L, 2 puertas, tracción 4X2, combustible diésel.;;;;
MA9 4.8 1P 4X2 TM DIESEL;Vehículo otro vehículo, motor 9L, 1 puertas, tracción 4X2, combustible diésel.;;;;
FX150R;Vehículo otro vehículo, motor 150L.;;;;
NEW MAZDA 6 HIGH AC 2.5 4P 4X2 TA;Vehículo otro vehículo, motor 6L, 4 puertas, tracción 4X2.;;;;
NEW CX-9 AC 2.5 5P 4X4 TA;Vehículo otro vehículo, motor 9L, 5 puertas, tracción 4X4.;;;;
NEW CX-9 HIGH AC 2.5 5P 4X4 TA;Vehículo otro vehículo, motor 9L, 5 puertas, tracción 4X4.;;;;
HAVAL H6 B01 SUPREME AC 2.0 5P 4X2 TA;Vehículo otro vehículo, motor 6L, 5 puertas, tracción 4X2.;;;;
HAVAL H6 B01 SUPREME AC 1.5 5P 4X2 TA HYBRID;Vehículo otro vehículo, motor 6L, 5 puertas, tracción 4X2, sistema híbrido.;;;;
HAVAL H6 B01 LUXURY AC 1.5 5P 4X2 TA HYBRID;Vehículo otro vehículo, motor 6L, 5 puertas, tracción 4X2, sistema híbrido.;;;;
HAVAL H2 JOLION SUPREME AC 1.5 5P 4X2 TA;Vehículo otro vehículo, motor 2L, 5 puertas, tracción 4X2.;;;;
BULL 200;Vehículo otro vehículo, motor 200L.;;;;
OM150-8;Vehículo otro vehículo, motor 150L.;;;;
MINIVAN - LT AC 1.6 5P 4X2 TM;Vehículo otro vehículo, motor 1.6L, 5 puertas, tracción 4X2.;;;;
CF650-3C;Vehículo otro vehículo, motor 650L.;;;;
EUNIQ 5 AC 5P 4X2 TA EV;Vehículo otro vehículo, motor 5L, 5 puertas, tracción 4X2.;;;;
RM-X150;Vehículo otro vehículo, motor 150L.;;;;
OUTLANDER 570;Vehículo otro vehículo, motor 570L.;;;;
RM-X200;Vehículo otro vehículo, motor 200L.;;;;
200 RT5;Vehículo otro vehículo, motor 200L.;;;;
MACAN AC 2.0 5P 4X4 TA;Vehículo otro vehículo, motor 2.0L, 5 puertas, tracción 4X4.;;;;
OUTLANDER 450;Vehículo otro vehículo, motor 450L.;;;;
OUTLANDER MAX 1000;Vehículo otro vehículo, motor 1000L.;;;;
C-ELYSEE SHINE AC 1.6 4P 4X2 TM;Vehículo otro vehículo, motor 1.6L, 4 puertas, tracción 4X2.;;;;
MONTANA PREMIER AC 1.2 CD 4X2 TM;Vehículo otro vehículo, motor 1.2L, tracción 4X2.;;;;
C-ELYSEE AC 1.6 4P 4X2 TA;Vehículo otro vehículo, motor 1.6L, 4 puertas, tracción 4X2.;;;;
GLORY E3 SUPREME AC 5P 4X2 TA EV;Vehículo otro vehículo, motor 3L, 5 puertas, tracción 4X2.;;;;
DUKE 200 ABS;Vehículo otro vehículo, motor 200L.;;;;
EC35 CARGO AC 4P 4X2 TA EV;Vehículo otro vehículo, motor 35L, 4 puertas, tracción 4X2.;;;;
C37 VAN AC 1.5 3P 4X2 TM;Vehículo otro vehículo, motor 37L, 3 puertas, tracción 4X2.;;;;
P360 B AC 12.7 2P 6X4 TM DIESEL CN;Vehículo otro vehículo, motor 360L, 2 puertas, tracción 6X4, combustible diésel.;;;;
GLORY 580 AC 1.5 5P 4X2 TM;Vehículo otro vehículo, motor 580L, 5 puertas, tracción 4X2.;;;;
GLORY E3 LUXURY AC 5P 4X2 TA EV;Vehículo otro vehículo, motor 3L, 5 puertas, tracción 4X2.;;;;
COYOTE 250;Vehículo otro vehículo, motor 250L.;;;;
ARRIZO 5 PRO LUXURY AC 1.5 4P 4X2 TM;Vehículo otro vehículo, motor 5L, 4 puertas, tracción 4X2.;;;;
M2 106 AC 6.4 2P 4X2 TM DIESEL;Vehículo otro vehículo, motor 2L, 2 puertas, tracción 4X2, combustible diésel.;;;;
KOLEOS INTENS AC 2.5 5P 4X4 TA;Vehículo otro vehículo, motor 2.5L, 5 puertas, tracción 4X4.;;;;
KOLEOS ZEN AC 2.5 5P 4X2 TA;Vehículo otro vehículo, motor 2.5L, 5 puertas, tracción 4X2.;;;;
T5L AC 1.8 5P 4X2 TM;Vehículo otro vehículo, motor 5L, 5 puertas, tracción 4X2.;;;;
MINIVAN AC 1.6 5P 4X2 TM;Vehículo otro vehículo, motor 1.6L, 5 puertas, tracción 4X2.;;;;
DK200 LEMANS;Vehículo otro vehículo, motor 200L.;;;;
FIRE MOTOBOMBA AC 8.2 4P 4X2 TA DIESEL;Vehículo otro vehículo, motor 8.2L, 4 puertas, tracción 4X2, combustible diésel.;;;;
TIGER 850;Vehículo otro vehículo, motor 850L.;;;;
TK CR0;Vehículo motocicleta, motor 0L.;;;;
T60 ELITE AC 2.8 CD 4X4 TM DIESEL;Vehículo otro vehículo, motor 60L, tracción 4X4, combustible diésel.;;;;
PICANTO LX 1.2 4P 4X2 TM;Vehículo otro vehículo, motor 1.2L, 4 puertas, tracción 4X2.;;;;
M2112 I AC 12.8 2P 6X4 TM DIESEL;Vehículo otro vehículo, motor 2112L, 2 puertas, tracción 6X4, combustible diésel.;;;;
ACTROS 2645 S PLUS AC 12.8 2P 6X4 TM DIESEL;Vehículo otro vehículo, motor 2645L, 2 puertas, tracción 6X4, combustible diésel.;;;;
ARRIZO 5 LUXURY AC 1.5 4P 4X2 TM;Vehículo otro vehículo, motor 5L, 4 puertas, tracción 4X2.;;;;
ARRIZO 5 FL AC 1.5 4P 4X2 TM;Vehículo otro vehículo, motor 5L, 4 puertas, tracción 4X2.;;;;
320I AC 2.0 4P 4X2 TA;Vehículo otro vehículo, motor 320L, 4 puertas, tracción 4X2.;;;;
EQS 450 AC 4P 4X2 TA EV;Vehículo otro vehículo, motor 450L, 4 puertas, tracción 4X2.;;;;
E350 AMG LINE I AC 2.0 4P 4X2 TA HYBRID;Vehículo otro vehículo, motor 350L, 4 puertas, tracción 4X2, sistema híbrido.;;;;
EH150;Vehículo otro vehículo, motor 150L.;;;;
TIGGO 7 PRO AC 1.5 5P 4X2 TA;Vehículo otro vehículo, motor 7L, 5 puertas, tracción 4X2.;;;;
SL55 AMG AC 4.0 2P 4X4 TA;Vehículo otro vehículo, motor 55L, 2 puertas, tracción 4X4.;;;;
GLE CLASS 53 AC 3.0 5P 4X4 TA HYBRID;Vehículo otro vehículo, motor 53L, 5 puertas, tracción 4X4, sistema híbrido.;;;;
U70B BASIC AC 1.5 5P 4X2 TM;Vehículo otro vehículo, motor 70L, 5 puertas, tracción 4X2.;;;;
XPRESS;Vehículo otro vehículo.;;;;
F650 AC 6.7 5P 4X2 TA DIESEL;Vehículo otro vehículo, motor 650L, 5 puertas, tracción 4X2, combustible diésel.;;;;
BONNEVILLE T100;Vehículo otro vehículo, motor 100L.;;;;
HJ125-8;Vehículo motocicleta, motor 125L.;;;;
SPEED TWIN 900;Vehículo otro vehículo, motor 900L.;;;;
CERATO AC 1.6 4P 4X2 TM;Vehículo otro vehículo, motor 1.6L, 4 puertas, tracción 4X2.;;;;
DX3 CONFORT AC 1.5 5P 4X2 TM;Vehículo otro vehículo, motor 3L, 5 puertas, tracción 4X2.;;;;
CZD300-A;Vehículo otro vehículo, motor 300L.;;;;
GRAND LION XTD AC 2.3 CD 4X4 TM DIESEL;Vehículo otro vehículo, motor 2.3L, tracción 4X4, combustible diésel.;;;;
GRAND LION XTD AC 2.3 CD 4X2 TM DIESEL;Vehículo otro vehículo, motor 2.3L, tracción 4X2, combustible diésel.;;;;
GRAND LION AC 2.0 CD 4X4 TA;Vehículo otro vehículo, motor 2.0L, tracción 4X4.;;;;
TERRALORD HEAVY DUTY AC 2.5 CD 4X2 TM DIESEL;Vehículo otro vehículo, motor 2.5L, tracción 4X2, combustible diésel.;;;;
TERRALORD AC 2.5 CD 4X4 TM DIESEL;Vehículo otro vehículo, motor 2.5L, tracción 4X4, combustible diésel.;;;;
DK150T;Vehículo otro vehículo, motor 150L.;;;;
DK200 KATANA;Vehículo otro vehículo, motor 200L.;;;;
KRF1000ANFNN;Vehículo otro vehículo, motor 1000L.;;;;
CRF250F;Vehículo otro vehículo, motor 250L.;;;;
Q8 TFSI TIPTRONIC QUATT 4MN0X2 AC 3.0 5P 4X4 TA HYBRID;Vehículo otro vehículo, motor 8L, 5 puertas, tracción 0X2, sistema híbrido.;;;;
AZKARRA AC 1.5 5P 4X4 TA HYBRID;Vehículo otro vehículo, motor 1.5L, 5 puertas, tracción 4X4, sistema híbrido.;;;;
PICANTO LX 1.0 4P 4X2 TM;Vehículo otro vehículo, motor 1.0L, 4 puertas, tracción 4X2.;;;;
200FR;Vehículo otro vehículo, motor 200L.;;;;
CX-5 CORE AC 2.0 5P 4X2 TM;Vehículo otro vehículo, motor 5L, 5 puertas, tracción 4X2.;;;;
TIGGO 8 PRO PHEV LUXURY AC 1.5 5P 4X2 TA HYBRID;Vehículo otro vehículo, motor 8L, 5 puertas, tracción 4X2, sistema híbrido.;;;;
XTRAINER 2T 300;Vehículo otro vehículo, motor 2L.;;;;
